Timestamp,Node_ID,Avg_Power_W,GPU_Util_PCT,CPU_Util_PCT,Mem_Used_GB,Fan_RPM,Inlet_Temp_C
2026-06-01 23:00,hpc-gpu-043,2383,35.6,33.3,574,9994,22.0
2026-06-01 23:00,hpc-gpu-052,2507,40.1,68.0,531,5148,26.1
2026-06-01 23:00,hpc-gpu-062,3773,68.7,53.1,867,8210,23.3
2026-06-01 23:00,hpc-gpu-071,3060,52.3,73.0,342,11279,21.2
2026-06-01 23:00,hpc-gpu-081,3574,64.2,59.1,891,5240,22.6
2026-06-01 23:00,hpc-gpu-090,3167,55.3,50.4,431,11105,27.2
2026-06-01 23:00,hpc-cpu-004,671,0.0,81.8,173,10064,25.8
2026-06-01 23:00,hpc-cpu-013,895,0.0,72.6,57,5194,23.3
2026-06-01 23:00,hpc-cpu-023,910,0.0,46.9,399,6957,23.9
2026-06-01 23:00,infra-004,1214,0.0,61.9,343,10340,19.2
2026-06-01 23:00,infra-014,997,0.0,54.5,283,6198,18.6
2026-06-02 00:00,hpc-gpu-007,2392,37.4,55.2,802,6527,19.0
2026-06-02 00:00,hpc-gpu-017,2556,39.6,47.0,628,7544,18.9
2026-06-02 00:00,hpc-gpu-026,1804,22.6,91.9,317,9678,27.1
2026-06-02 00:00,hpc-gpu-036,2534,39.3,73.4,451,10980,26.6
2026-06-02 00:00,hpc-gpu-045,2224,32.9,57.0,608,5857,26.9
2026-06-02 00:00,hpc-gpu-055,3071,52.6,67.8,613,9356,19.7
2026-06-02 00:00,hpc-gpu-064,2920,46.5,46.5,241,9775,20.8
2026-06-02 00:00,hpc-gpu-074,2510,37.8,45.4,208,11914,24.1
2026-06-02 00:00,hpc-gpu-083,3812,68.9,32.9,285,10485,26.4
2026-06-02 00:00,hpc-gpu-093,2822,47.4,49.4,779,6038,22.3
2026-06-02 00:00,hpc-cpu-006,862,0.0,65.5,55,5876,20.4
2026-06-02 00:00,hpc-cpu-016,722,0.0,42.5,275,11359,18.1
2026-06-02 00:00,hpc-cpu-025,572,0.0,87.1,231,8710,25.1
2026-06-02 00:00,infra-007,1408,0.0,33.7,136,5442,25.1
2026-06-02 00:00,infra-016,1656,0.0,81.1,247,8689,21.3
2026-06-02 01:00,hpc-gpu-010,2429,36.8,88.3,295,10044,24.9
2026-06-02 01:00,hpc-gpu-019,3701,67.1,66.7,482,10585,24.9
2026-06-02 01:00,hpc-gpu-029,3662,66.5,34.0,297,6460,23.5
2026-06-02 01:00,hpc-gpu-038,1717,20.3,32.5,770,11257,25.1
2026-06-02 01:00,hpc-gpu-047,3116,52.9,46.1,456,8188,26.6
2026-06-02 01:00,hpc-gpu-057,3783,69.3,60.7,586,9797,24.9
2026-06-02 01:00,hpc-gpu-066,1907,24.4,84.1,605,6812,26.5
2026-06-02 01:00,hpc-gpu-076,2952,48.2,79.7,308,8768,25.7
2026-06-02 01:00,hpc-gpu-085,1767,21.1,72.5,530,11353,22.1
2026-06-02 01:00,hpc-gpu-095,2898,48.3,80.6,235,11195,23.9
2026-06-02 01:00,hpc-cpu-008,615,0.0,40.7,50,8991,21.9
2026-06-02 01:00,hpc-cpu-018,571,0.0,34.9,341,10047,26.1
2026-06-02 01:00,hpc-cpu-027,912,0.0,91.2,176,10141,21.5
2026-06-02 01:00,infra-009,1479,0.0,41.0,279,8783,22.2
2026-06-02 02:00,hpc-gpu-002,2370,35.9,70.3,433,9007,21.0
2026-06-02 02:00,hpc-gpu-012,3114,52.8,70.8,543,9809,27.2
2026-06-02 02:00,hpc-gpu-021,3535,63.9,57.7,677,8530,27.5
2026-06-02 02:00,hpc-gpu-031,3248,56.5,92.6,839,8859,22.4
2026-06-02 02:00,hpc-gpu-040,2743,44.3,64.5,752,10943,18.8
2026-06-02 02:00,hpc-gpu-050,3599,66.1,85.4,613,9006,19.1
2026-06-02 02:00,hpc-gpu-059,3753,67.7,38.1,251,10614,23.6
2026-06-02 02:00,hpc-gpu-069,3003,51.7,68.6,608,6856,18.7
2026-06-02 02:00,hpc-gpu-078,3605,65.3,26.6,488,8257,22.4
2026-06-02 02:00,hpc-gpu-088,3142,54.4,85.6,273,8189,20.3
2026-06-02 02:00,hpc-cpu-001,887,0.0,30.3,270,11116,18.7
2026-06-02 02:00,hpc-cpu-011,672,0.0,71.7,185,10938,27.6
2026-06-02 02:00,hpc-cpu-020,822,0.0,84.0,270,11538,23.9
2026-06-02 02:00,infra-002,1620,0.0,88.9,289,10890,20.6
2026-06-02 02:00,infra-011,1066,0.0,46.8,62,5991,21.2
2026-06-02 03:00,hpc-gpu-005,3159,52.8,77.9,811,7745,26.1
2026-06-02 03:00,hpc-gpu-014,3578,65.2,26.9,516,7643,20.9
2026-06-02 03:00,hpc-gpu-024,2135,31.2,67.9,469,6198,26.9
2026-06-02 03:00,hpc-gpu-033,2799,46.4,46.6,761,6657,22.9
2026-06-02 03:00,hpc-gpu-043,2146,31.1,50.0,404,6180,23.8
2026-06-02 03:00,hpc-gpu-052,2072,27.9,72.0,774,9931,22.4
2026-06-02 03:00,hpc-gpu-061,2741,43.9,59.3,384,5991,19.6
2026-06-02 03:00,hpc-gpu-071,2882,45.9,82.1,719,10993,23.1
2026-06-02 03:00,hpc-gpu-080,2334,33.8,94.6,491,8511,25.7
2026-06-02 03:00,hpc-gpu-090,1902,23.5,25.6,592,11438,27.1
2026-06-02 03:00,hpc-cpu-003,594,0.0,58.7,240,6368,24.4
2026-06-02 03:00,hpc-cpu-013,504,0.0,34.1,330,7919,27.2
2026-06-02 03:00,hpc-cpu-022,775,0.0,65.9,157,6086,24.2
2026-06-02 03:00,infra-004,1293,0.0,88.9,219,10534,22.1
2026-06-02 03:00,infra-013,1018,0.0,67.2,117,6819,26.6
2026-06-02 04:00,hpc-gpu-007,2772,44.5,69.8,638,9660,20.7
2026-06-02 04:00,hpc-gpu-016,2631,41.1,21.3,634,11157,25.7
2026-06-02 04:00,hpc-gpu-026,2395,37.0,62.6,744,10005,23.4
2026-06-02 04:00,hpc-gpu-035,2989,50.6,60.9,803,9795,26.2
2026-06-02 04:00,hpc-gpu-045,2397,37.1,67.0,896,9199,27.3
2026-06-02 04:00,hpc-gpu-054,3473,61.8,43.4,292,5303,24.4
2026-06-02 04:00,hpc-gpu-064,3672,65.3,87.7,894,8856,21.4
2026-06-02 04:00,hpc-gpu-073,2805,46.1,54.1,722,11241,23.9
2026-06-02 04:00,hpc-gpu-083,2282,33.3,51.2,839,9509,23.6
2026-06-02 04:00,hpc-gpu-092,3539,64.4,71.4,311,8976,26.2
2026-06-02 04:00,hpc-cpu-006,728,0.0,86.4,299,11090,24.7
2026-06-02 04:00,hpc-cpu-015,725,0.0,63.2,88,7464,26.1
2026-06-02 04:00,hpc-cpu-025,661,0.0,36.1,144,9349,25.4
2026-06-02 04:00,infra-006,971,0.0,88.0,111,7759,25.1
2026-06-02 04:00,infra-016,1057,0.0,39.8,135,6476,25.4
2026-06-02 05:00,hpc-gpu-009,2520,39.5,84.2,222,11750,22.2
2026-06-02 05:00,hpc-gpu-019,3721,67.6,91.4,533,11045,18.6
2026-06-02 05:00,hpc-gpu-028,3562,64.4,51.7,798,10480,26.2
2026-06-02 05:00,hpc-gpu-038,2640,43.2,33.3,347,7567,25.6
2026-06-02 05:00,hpc-gpu-047,2524,39.6,87.2,247,5695,20.5
2026-06-02 05:00,hpc-gpu-057,3121,53.3,89.8,252,7909,25.3
2026-06-02 05:00,hpc-gpu-066,2633,42.0,62.2,841,11243,24.4
2026-06-02 05:00,hpc-gpu-075,2673,44.3,66.5,423,7698,27.7
2026-06-02 05:00,hpc-gpu-085,1998,27.2,94.9,266,6491,20.7
2026-06-02 05:00,hpc-gpu-094,1780,22.6,78.2,833,10348,26.3
2026-06-02 05:00,hpc-cpu-008,658,0.0,93.0,130,5931,26.6
2026-06-02 05:00,hpc-cpu-017,741,0.0,57.6,317,11044,20.5
2026-06-02 05:00,hpc-cpu-027,721,0.0,32.5,322,11929,20.8
2026-06-02 05:00,infra-008,1013,0.0,67.3,359,9429,24.6
2026-06-02 06:00,hpc-gpu-002,3530,62.3,64.8,533,7179,18.0
2026-06-02 06:00,hpc-gpu-011,1924,26.9,92.9,892,7874,19.5
2026-06-02 06:00,hpc-gpu-021,3806,67.8,82.7,544,7847,24.1
2026-06-02 06:00,hpc-gpu-030,1816,23.2,33.2,279,7427,21.4
2026-06-02 06:00,hpc-gpu-040,3561,64.6,45.3,569,9532,21.3
2026-06-02 06:00,hpc-gpu-049,3159,53.3,43.5,553,6816,27.3
2026-06-02 06:00,hpc-gpu-059,2864,46.5,57.1,616,10924,21.1
2026-06-02 06:00,hpc-gpu-068,1986,27.0,33.6,793,6139,24.7
2026-06-02 06:00,hpc-gpu-078,1882,25.0,33.6,629,9607,18.3
2026-06-02 06:00,hpc-gpu-087,2250,34.1,26.9,279,7234,18.1
2026-06-02 06:00,hpc-cpu-001,788,0.0,47.5,253,6582,18.4
2026-06-02 06:00,hpc-cpu-010,642,0.0,69.8,179,6532,22.1
2026-06-02 06:00,hpc-cpu-020,739,0.0,91.3,213,5550,23.5
2026-06-02 06:00,infra-001,1402,0.0,64.6,53,5481,25.5
2026-06-02 06:00,infra-011,844,0.0,65.8,158,6113,25.2
2026-06-02 07:00,hpc-gpu-004,1782,22.3,36.3,605,8538,21.5
2026-06-02 07:00,hpc-gpu-014,2132,28.7,54.2,548,8348,26.1
2026-06-02 07:00,hpc-gpu-023,2370,34.7,40.4,505,11501,21.0
2026-06-02 07:00,hpc-gpu-033,3721,67.9,30.8,616,9525,22.2
2026-06-02 07:00,hpc-gpu-042,3282,57.9,74.8,787,11530,21.1
2026-06-02 07:00,hpc-gpu-052,3408,61.2,44.4,275,10837,25.6
2026-06-02 07:00,hpc-gpu-061,3288,57.6,93.8,675,10206,19.9
2026-06-02 07:00,hpc-gpu-071,2586,42.2,87.8,756,10609,22.3
2026-06-02 07:00,hpc-gpu-080,3675,66.4,49.8,514,10618,23.1
2026-06-02 07:00,hpc-gpu-089,3469,61.3,25.8,556,9947,20.1
2026-06-02 07:00,hpc-cpu-003,793,0.0,45.0,215,9350,26.4
2026-06-02 07:00,hpc-cpu-012,672,0.0,75.1,169,6034,25.5
2026-06-02 07:00,hpc-cpu-022,862,0.0,71.2,163,11098,24.0
2026-06-02 07:00,infra-003,1474,0.0,91.0,376,5271,24.0
2026-06-02 07:00,infra-013,1044,0.0,74.2,199,9451,27.3
2026-06-02 08:00,hpc-gpu-006,4419,83.5,57.5,545,11469,23.3
2026-06-02 08:00,hpc-gpu-016,3472,62.8,80.1,683,7469,24.5
2026-06-02 08:00,hpc-gpu-025,4190,79.0,62.0,475,6199,18.7
2026-06-02 08:00,hpc-gpu-035,4822,93.7,92.1,863,9981,23.2
2026-06-02 08:00,hpc-gpu-044,3934,73.4,80.3,620,11817,26.3
2026-06-02 08:00,hpc-gpu-054,4647,89.0,53.7,459,10761,26.7
2026-06-02 08:00,hpc-gpu-063,4616,88.6,65.4,604,8320,26.5
2026-06-02 08:00,hpc-gpu-073,4801,94.0,89.9,338,10218,24.5
2026-06-02 08:00,hpc-gpu-082,3813,70.1,83.6,850,6798,27.3
2026-06-02 08:00,hpc-gpu-092,4683,90.2,56.7,388,5094,23.1
2026-06-02 08:00,hpc-cpu-005,550,0.0,79.7,61,11122,22.7
2026-06-02 08:00,hpc-cpu-015,760,0.0,56.4,83,6891,22.8
2026-06-02 08:00,hpc-cpu-024,694,0.0,38.7,317,6263,27.3
2026-06-02 08:00,infra-006,1277,0.0,20.6,140,5763,24.6
2026-06-02 08:00,infra-015,930,0.0,92.6,63,8984,19.1
2026-06-02 09:00,hpc-gpu-009,4853,95.8,57.7,706,9676,20.2
2026-06-02 09:00,hpc-gpu-018,4757,92.4,56.6,619,10124,24.6
2026-06-02 09:00,hpc-gpu-028,4185,77.8,40.8,789,11991,24.5
2026-06-02 09:00,hpc-gpu-037,4619,88.2,51.9,243,8230,19.4
2026-06-02 09:00,hpc-gpu-047,4052,75.7,62.6,415,11210,23.3
2026-06-02 09:00,hpc-gpu-056,4881,95.2,74.3,402,6554,28.0
2026-06-02 09:00,hpc-gpu-066,4953,97.4,82.0,733,9839,25.7
2026-06-02 09:00,hpc-gpu-075,3981,74.6,75.5,359,8205,26.2
2026-06-02 09:00,hpc-gpu-085,4306,82.3,38.8,346,7811,19.9
2026-06-02 09:00,hpc-gpu-094,4406,83.6,50.3,303,5623,25.4
2026-06-02 09:00,hpc-cpu-007,643,0.0,38.3,286,5678,21.6
2026-06-02 09:00,hpc-cpu-017,984,0.0,37.3,396,6948,25.8
2026-06-02 09:00,hpc-cpu-026,787,0.0,82.1,280,7558,22.2
2026-06-02 09:00,infra-008,1221,0.0,33.6,154,7101,27.9
2026-06-02 10:00,hpc-gpu-001,4499,86.5,49.4,354,8459,25.8
2026-06-02 10:00,hpc-gpu-011,3895,72.4,35.6,692,11164,18.8
2026-06-02 10:00,hpc-gpu-020,4622,89.0,71.6,652,8832,22.8
2026-06-02 10:00,hpc-gpu-030,4200,79.3,61.8,605,7619,19.7
2026-06-02 10:00,hpc-gpu-039,4417,86.0,87.1,206,9574,24.5
2026-06-02 10:00,hpc-gpu-049,3671,66.3,46.7,499,8027,18.8
2026-06-02 10:00,hpc-gpu-058,3979,74.7,71.8,751,10902,26.2
2026-06-02 10:00,hpc-gpu-068,4546,85.6,67.4,878,11006,23.0
2026-06-02 10:00,hpc-gpu-077,4026,74.0,52.9,403,7133,23.5
2026-06-02 10:00,hpc-gpu-087,4260,79.8,24.0,732,6627,21.7
2026-06-02 10:00,hpc-gpu-096,4211,79.6,62.3,258,7556,19.6
2026-06-02 10:00,hpc-cpu-010,922,0.0,46.2,169,9503,24.6
2026-06-02 10:00,hpc-cpu-019,984,0.0,80.9,189,8788,23.4
2026-06-02 10:00,infra-001,1201,0.0,29.8,336,7592,24.3
2026-06-02 10:00,infra-010,850,0.0,61.3,199,6929,25.9
2026-06-02 11:00,hpc-gpu-004,4802,93.0,20.2,349,5673,19.0
2026-06-02 11:00,hpc-gpu-013,3846,70.4,62.7,745,10692,26.9
2026-06-02 11:00,hpc-gpu-023,4163,79.2,89.0,205,5854,25.3
2026-06-02 11:00,hpc-gpu-032,3901,71.1,77.5,770,11247,25.5
2026-06-02 11:00,hpc-gpu-042,4003,74.4,29.7,373,7935,27.2
2026-06-02 11:00,hpc-gpu-051,3849,70.7,81.7,797,7799,27.9
2026-06-02 11:00,hpc-gpu-061,4854,94.8,25.9,868,5596,25.7
2026-06-02 11:00,hpc-gpu-070,4943,96.1,84.6,867,10119,22.1
2026-06-02 11:00,hpc-gpu-080,3635,66.1,88.9,457,11750,22.0
2026-06-02 11:00,hpc-gpu-089,4430,84.6,32.1,471,8939,22.4
2026-06-02 11:00,hpc-cpu-003,649,0.0,25.3,205,7121,23.0
2026-06-02 11:00,hpc-cpu-012,597,0.0,43.4,198,5360,19.3
2026-06-02 11:00,hpc-cpu-021,746,0.0,48.4,240,8293,18.5
2026-06-02 11:00,infra-003,1677,0.0,66.0,223,9674,25.0
2026-06-02 11:00,infra-012,1341,0.0,94.1,60,8247,27.9
2026-06-02 12:00,hpc-gpu-006,3798,70.4,25.9,294,6754,20.0
2026-06-02 12:00,hpc-gpu-015,4058,76.5,53.1,475,7303,20.4
2026-06-02 12:00,hpc-gpu-025,4204,79.2,52.4,225,8172,22.8
2026-06-02 12:00,hpc-gpu-034,4220,79.9,48.8,410,8592,21.2
2026-06-02 12:00,hpc-gpu-044,4527,85.8,26.3,420,5037,21.2
2026-06-02 12:00,hpc-gpu-053,3749,68.6,52.0,721,9016,23.5
2026-06-02 12:00,hpc-gpu-063,3685,66.5,37.8,547,5754,19.0
2026-06-02 12:00,hpc-gpu-072,3750,67.3,65.6,818,11425,23.6
2026-06-02 12:00,hpc-gpu-082,3690,67.2,33.0,699,9983,23.3
2026-06-02 12:00,hpc-gpu-091,3623,64.5,55.3,394,7168,21.4
2026-06-02 12:00,hpc-cpu-005,888,0.0,63.7,199,9451,26.1
2026-06-02 12:00,hpc-cpu-014,500,0.0,76.0,100,5183,23.2
2026-06-02 12:00,hpc-cpu-024,867,0.0,83.5,189,10354,21.1
2026-06-02 12:00,infra-005,1068,0.0,89.8,220,7833,24.5
2026-06-02 12:00,infra-015,1214,0.0,39.2,324,10556,23.5
2026-06-02 13:00,hpc-gpu-008,4567,86.9,79.7,346,7834,27.6
2026-06-02 13:00,hpc-gpu-018,4482,86.1,46.0,409,7347,18.4
2026-06-02 13:00,hpc-gpu-027,3845,70.9,29.0,458,11683,27.5
2026-06-02 13:00,hpc-gpu-037,3949,73.6,37.8,671,10809,27.8
2026-06-02 13:00,hpc-gpu-046,4216,80.1,63.2,862,7797,23.6
2026-06-02 13:00,hpc-gpu-056,3478,61.5,26.8,676,10984,19.6
2026-06-02 13:00,hpc-gpu-065,4392,84.1,37.0,368,9421,18.6
2026-06-02 13:00,hpc-gpu-075,4183,78.8,64.9,622,9083,26.9
2026-06-02 13:00,hpc-gpu-084,3595,64.7,74.1,754,7759,24.9
2026-06-02 13:00,hpc-gpu-094,3568,63.9,46.0,498,8353,25.4
2026-06-02 13:00,hpc-cpu-007,567,0.0,46.0,226,10282,18.2
2026-06-02 13:00,hpc-cpu-017,895,0.0,80.2,331,9331,23.8
2026-06-02 13:00,hpc-cpu-026,834,0.0,57.6,326,9892,26.5
2026-06-02 13:00,infra-007,1556,0.0,83.6,277,6104,23.6
2026-06-02 14:00,hpc-gpu-001,4002,73.9,70.2,664,8794,25.5
2026-06-02 14:00,hpc-gpu-010,4330,82.4,33.9,526,8530,22.3
2026-06-02 14:00,hpc-gpu-020,3548,63.0,69.4,670,6185,24.0
2026-06-02 14:00,hpc-gpu-029,4497,84.9,36.2,307,7993,21.8
2026-06-02 14:00,hpc-gpu-039,4018,74.0,80.6,584,11271,27.7
2026-06-02 14:00,hpc-gpu-048,3859,71.8,78.6,892,10455,26.5
2026-06-02 14:00,hpc-gpu-058,3984,73.9,54.4,422,9285,18.6
2026-06-02 14:00,hpc-gpu-067,4789,93.4,34.3,636,8379,24.7
2026-06-02 14:00,hpc-gpu-077,3817,69.6,38.1,544,10809,22.5
2026-06-02 14:00,hpc-gpu-086,4302,81.6,25.4,692,8760,23.7
2026-06-02 14:00,hpc-gpu-096,4051,76.0,94.4,875,5889,27.1
2026-06-02 14:00,hpc-cpu-009,793,0.0,58.6,398,6117,23.4
2026-06-02 14:00,hpc-cpu-019,505,0.0,56.3,101,5965,26.8
2026-06-02 14:00,hpc-cpu-028,747,0.0,74.3,307,7625,26.7
2026-06-02 14:00,infra-010,1505,0.0,30.6,341,9767,21.9
2026-06-02 15:00,hpc-gpu-003,4874,95.2,80.9,443,7187,26.6
2026-06-02 15:00,hpc-gpu-013,3550,63.4,39.8,681,7225,23.1
2026-06-02 15:00,hpc-gpu-022,3770,68.5,81.7,461,5469,19.0
2026-06-02 15:00,hpc-gpu-032,3473,62.4,91.6,235,11479,23.5
2026-06-02 15:00,hpc-gpu-041,4045,75.8,28.6,778,5289,24.9
2026-06-02 15:00,hpc-gpu-051,4519,85.7,54.5,392,6995,25.3
2026-06-02 15:00,hpc-gpu-060,4360,81.4,21.7,488,10479,22.7
2026-06-02 15:00,hpc-gpu-070,4422,84.3,41.3,833,6894,24.4
2026-06-02 15:00,hpc-gpu-079,4726,91.8,47.9,497,11721,23.7
2026-06-02 15:00,hpc-gpu-089,4897,95.6,71.8,594,7291,24.8
2026-06-02 15:00,hpc-cpu-002,606,0.0,26.0,59,5740,25.4
2026-06-02 15:00,hpc-cpu-012,708,0.0,24.8,90,10690,27.5
2026-06-02 15:00,hpc-cpu-021,964,0.0,26.5,301,6852,19.2
2026-06-02 15:00,infra-003,1058,0.0,93.7,295,8933,22.1
2026-06-02 15:00,infra-012,1086,0.0,82.6,144,5220,25.8
2026-06-02 16:00,hpc-gpu-005,4235,78.8,79.7,892,7142,23.5
2026-06-02 16:00,hpc-gpu-015,4777,91.1,29.1,585,6842,20.8
2026-06-02 16:00,hpc-gpu-024,3576,64.2,36.2,583,8904,24.1
2026-06-02 16:00,hpc-gpu-034,4177,78.6,91.7,773,8939,19.4
2026-06-02 16:00,hpc-gpu-043,4205,79.2,40.6,722,9897,18.9
2026-06-02 16:00,hpc-gpu-053,4379,82.8,63.6,546,5241,27.1
2026-06-02 16:00,hpc-gpu-062,4678,90.1,42.4,404,5374,18.5
2026-06-02 16:00,hpc-gpu-072,3743,66.2,65.8,602,10328,26.7
2026-06-02 16:00,hpc-gpu-081,4582,87.4,82.4,673,10257,21.8
2026-06-02 16:00,hpc-gpu-091,4839,93.7,31.2,601,7409,21.9
2026-06-02 16:00,hpc-cpu-004,628,0.0,38.8,305,7235,20.8
2026-06-02 16:00,hpc-cpu-014,632,0.0,69.4,76,7056,21.7
2026-06-02 16:00,hpc-cpu-023,896,0.0,46.1,67,7924,24.4
2026-06-02 16:00,infra-005,1187,0.0,54.5,78,9437,22.7
2026-06-02 16:00,infra-014,1135,0.0,20.4,64,10374,18.8
2026-06-02 17:00,hpc-gpu-008,3459,60.4,69.6,555,5887,23.4
2026-06-02 17:00,hpc-gpu-017,4831,92.7,83.5,207,6859,27.1
2026-06-02 17:00,hpc-gpu-027,4277,80.0,25.5,763,9490,18.4
2026-06-02 17:00,hpc-gpu-036,4575,87.9,46.7,265,9669,25.3
2026-06-02 17:00,hpc-gpu-046,3441,61.1,56.9,702,5182,22.1
2026-06-02 17:00,hpc-gpu-055,4410,84.1,36.9,874,7345,20.7
2026-06-02 17:00,hpc-gpu-065,4613,88.4,32.1,572,9292,26.9
2026-06-02 17:00,hpc-gpu-074,4548,87.9,22.6,278,6504,18.2
2026-06-02 17:00,hpc-gpu-084,3982,72.5,93.9,232,8471,21.2
2026-06-02 17:00,hpc-gpu-093,3535,63.4,42.4,636,8980,23.4
2026-06-02 17:00,hpc-cpu-007,492,0.0,34.5,67,11131,24.0
2026-06-02 17:00,hpc-cpu-016,620,0.0,94.7,163,9701,26.4
2026-06-02 17:00,hpc-cpu-026,596,0.0,54.6,348,10852,21.4
2026-06-02 17:00,infra-007,1252,0.0,84.4,161,5191,27.2
2026-06-02 18:00,hpc-gpu-001,3466,62.2,25.3,628,7261,21.4
2026-06-02 18:00,hpc-gpu-010,3522,61.7,84.9,805,9158,20.7
2026-06-02 18:00,hpc-gpu-019,3797,69.8,75.3,868,7693,18.5
2026-06-02 18:00,hpc-gpu-029,3642,66.3,80.4,540,6109,25.2
2026-06-02 18:00,hpc-gpu-038,4801,93.1,34.3,249,5060,20.2
2026-06-02 18:00,hpc-gpu-048,4674,89.3,42.1,552,5135,24.1
2026-06-02 18:00,hpc-gpu-057,4680,90.6,89.1,461,9679,24.7
2026-06-02 18:00,hpc-gpu-067,4383,84.0,33.6,607,11765,19.9
2026-06-02 18:00,hpc-gpu-076,4663,90.0,35.8,372,8978,18.0
2026-06-02 18:00,hpc-gpu-086,3795,69.9,27.8,833,9108,24.1
2026-06-02 18:00,hpc-gpu-095,3879,71.8,29.7,393,10335,27.7
2026-06-02 18:00,hpc-cpu-009,843,0.0,92.4,281,8805,19.3
2026-06-02 18:00,hpc-cpu-018,933,0.0,63.7,328,6074,26.1
2026-06-02 18:00,hpc-cpu-028,793,0.0,34.0,96,9428,24.2
2026-06-02 18:00,infra-009,1077,0.0,80.2,223,10499,25.7
2026-06-02 19:00,hpc-gpu-003,2594,40.2,42.3,466,7570,26.7
2026-06-02 19:00,hpc-gpu-012,2840,47.2,58.4,263,7835,20.0
2026-06-02 19:00,hpc-gpu-022,3048,52.1,81.0,400,9739,25.4
2026-06-02 19:00,hpc-gpu-031,2277,33.1,90.9,525,5365,25.0
2026-06-02 19:00,hpc-gpu-041,2459,37.8,55.5,782,8822,22.5
2026-06-02 19:00,hpc-gpu-050,2122,29.3,85.5,783,7920,25.2
2026-06-02 19:00,hpc-gpu-060,3188,54.1,52.3,617,11288,24.5
2026-06-02 19:00,hpc-gpu-069,1999,26.3,58.3,754,10284,23.9
2026-06-02 19:00,hpc-gpu-079,2097,30.1,80.6,742,6768,18.6
2026-06-02 19:00,hpc-gpu-088,3674,66.9,88.4,236,6348,24.8
2026-06-02 19:00,hpc-cpu-002,674,0.0,44.7,378,7552,27.1
2026-06-02 19:00,hpc-cpu-011,740,0.0,68.7,164,9286,26.4
2026-06-02 19:00,hpc-cpu-021,980,0.0,51.2,323,7387,26.1
2026-06-02 19:00,infra-002,860,0.0,77.3,152,11615,26.9
2026-06-02 19:00,infra-012,1491,0.0,33.6,151,8824,24.2
2026-06-02 20:00,hpc-gpu-005,1903,25.5,48.4,391,6760,21.5
2026-06-02 20:00,hpc-gpu-015,1692,20.1,48.7,292,6565,23.0
2026-06-02 20:00,hpc-gpu-024,2971,49.9,23.9,577,7854,23.3
2026-06-02 20:00,hpc-gpu-033,2087,28.9,88.2,591,9168,23.4
2026-06-02 20:00,hpc-gpu-043,2298,35.5,72.0,565,11717,21.6
2026-06-02 20:00,hpc-gpu-052,2467,38.0,62.4,404,11983,22.5
2026-06-02 20:00,hpc-gpu-062,1961,25.7,44.1,654,6919,26.8
2026-06-02 20:00,hpc-gpu-071,2459,37.6,92.0,805,11215,24.3
2026-06-02 20:00,hpc-gpu-081,2977,50.1,21.7,391,8586,21.5
2026-06-02 20:00,hpc-gpu-090,1885,24.5,36.5,433,5896,25.1
2026-06-02 20:00,hpc-cpu-004,464,0.0,67.4,313,11681,19.6
2026-06-02 20:00,hpc-cpu-013,567,0.0,32.9,88,11159,22.4
2026-06-02 20:00,hpc-cpu-023,574,0.0,89.1,269,5229,24.0
2026-06-02 20:00,infra-004,1157,0.0,66.0,77,5724,24.1
2026-06-02 20:00,infra-014,1476,0.0,72.4,80,6998,26.9
2026-06-02 21:00,hpc-gpu-007,3671,65.5,20.2,454,11347,24.9
2026-06-02 21:00,hpc-gpu-017,3538,62.6,35.9,339,10372,21.3
2026-06-02 21:00,hpc-gpu-026,3730,68.2,52.4,636,11001,20.2
2026-06-02 21:00,hpc-gpu-036,2621,41.7,82.2,278,8368,22.8
2026-06-02 21:00,hpc-gpu-045,3655,66.4,27.0,786,8141,27.1
2026-06-02 21:00,hpc-gpu-055,1989,27.4,73.5,310,5168,21.7
2026-06-02 21:00,hpc-gpu-064,2651,41.7,72.5,804,9267,19.7
2026-06-02 21:00,hpc-gpu-074,2151,30.3,57.4,790,8039,27.9
2026-06-02 21:00,hpc-gpu-083,3294,57.4,72.8,806,10905,21.5
2026-06-02 21:00,hpc-gpu-093,2670,43.1,30.3,540,10921,19.0
2026-06-02 21:00,hpc-cpu-006,731,0.0,61.1,82,6327,23.4
2026-06-02 21:00,hpc-cpu-016,892,0.0,72.5,107,10261,19.8
2026-06-02 21:00,hpc-cpu-025,507,0.0,86.2,166,8816,26.3
2026-06-02 21:00,infra-007,1091,0.0,62.1,381,9562,24.8
2026-06-02 21:00,infra-016,1611,0.0,75.7,164,5244,23.4
2026-06-02 22:00,hpc-gpu-010,3539,63.1,66.7,208,6594,22.5
2026-06-02 22:00,hpc-gpu-019,2245,32.7,52.5,567,5086,27.5
2026-06-02 22:00,hpc-gpu-029,3697,67.4,67.3,422,5464,26.9
2026-06-02 22:00,hpc-gpu-038,3143,53.4,77.9,662,5560,20.9
2026-06-02 22:00,hpc-gpu-047,2712,44.4,66.9,216,10770,28.0
2026-06-02 22:00,hpc-gpu-057,2613,41.1,22.3,222,11324,19.2
2026-06-02 22:00,hpc-gpu-066,2540,39.5,43.5,565,11695,18.5
2026-06-02 22:00,hpc-gpu-076,2806,46.9,48.8,764,8466,27.0
2026-06-02 22:00,hpc-gpu-085,3041,50.5,84.7,830,5220,19.2
2026-06-02 22:00,hpc-gpu-095,1786,22.4,90.3,603,7957,23.6
